"","ev_id","ev_year","ev_month","prim_rsn","sec_rsn","sub1_rsn","sub2_rsn","sub3_rsn"
"24948","20150414X80139",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"24949","20150414X80139",2015,4,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"24950","20150414X80139",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Angle of attack","Not attained/maintained "
"24951","20150415X25713",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"24952","20150415X25713",2015,4,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","Conducive to carburetor icing","Effect on equipment "
"24953","20150415X25713",2015,4,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","Conducive to carburetor icing","Decision related to condition "
"24954","20150415X54513",2015,3,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"24955","20150415X54513",2015,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Surface speed/braking","Not attained/maintained"
"24956","20150415X54513",2015,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"24957","20150415X54513",2015,3,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"24958","20150415X54513",2015,3,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surface","Wet","Effect on operation "
"24959","20150415X54513",2015,3,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"24960","20150415X70509",2015,4,"Personnel issues","Physical","Impairment/incapacitation","OTC medication","Pilot"
"24961","20150415X70509",2015,4,"Personnel issues","Task performance","Planning/preparation","Weather planning","Pilot "
"24962","20150415X70509",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"24963","20150415X70509",2015,4,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Below VFR minima","Contributed to outcome "
"24964","20150415X70509",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"24965","20150416X44654",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"24966","20150416X44654",2015,4,"Environmental issues","Physical environment","Terrain","(general)","Contributed to outcome"
"24967","20150416X52908",2015,4,"Aircraft","Aircraft systems","Landing gear system","Tube","Damaged/degraded "
"24968","20150416X52908",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"24969","20150417X02428",2015,4,"Personnel issues","Action/decision","Action","Incorrect action performance","Maintenance personnel "
"24970","20150417X02428",2015,4,"Aircraft","Aircraft propeller/rotor","Propeller system","Propeller blade section","Fatigue/wear/corrosion "
"24971","20150417X02428",2015,4,"Environmental issues","Physical environment","Terrain","Sloped/uneven terrain","Contributed to outcome"
"24972","20150417X03828",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"24973","20150417X03828",2015,4,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Awareness of condition "
"24974","20150417X03828",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring environment","Pilot "
"24975","20150417X20434",2015,4,"Aircraft","Aircraft handling/service","Maintenance/inspections","(general)","Not serviced/maintained "
"24976","20150417X20434",2015,4,"Personnel issues","Task performance","Inspection","Preflight inspection","Pilot"
"24977","20150417X20434",2015,4,"Organizational issues","Support/oversight/monitoring","Documentation/record keeping","Personnel records","Airport"
"24978","20150417X20434",2015,4,"Aircraft","Aircraft handling/service","(general)","(general)","Incorrect service/maintenance "
"24979","20150417X20434",2015,4,"Personnel issues","Task performance","Maintenance","Installation","Not specified "
"24980","20150417X20434",2015,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid type "
"24981","20150417X20434",2015,4,"Environmental issues","Task environment","Pressures/demands","Other pressure/demand","Decision related to condition"
"24982","20150417X55123",2015,4,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Effect on operation"
"24983","20150417X55123",2015,4,"Personnel issues","Task performance","(general)","(general)","Ground crew "
"24984","20150417X55123",2015,4,"Aircraft","Aircraft structures","(general)","(general)","Damaged/degraded "
"24985","20150417X55123",2015,4,"Personnel issues","Psychological","Attention/monitoring","Task monitoring/vigilance","Ground crew"
"24986","20150418X35909",2015,4,"Personnel issues","Miscellaneous","Intentional act","Suicide","Pilot "
"24987","20150420X00535",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Effect on operation "
"24988","20150420X00535",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"24989","20150420X00535",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"24990","20150420X00535",2015,4,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"24991","20150420X00535",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Tailwind","Effect on operation "
"24992","20150420X00535",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"24993","20150420X00535",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"24994","20150420X05717",2015,4,"Personnel issues","Action/decision","Action","Incorrect action selection","Pilot "
"24995","20150420X05717",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Contributed to outcome "
"24996","20150420X13730",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"24997","20150420X82410",2015,4,"Aircraft","Fluids/misc hardware","Fluids","Oil","Fluid level "
"24998","20150420X82410",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"24999","20150420X82410",2015,4,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Failure "
"25000","20150420X84706",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25001","20150420X95213",2015,3,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Not specified "
"25002","20150420X95213",2015,3,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"25003","20150421X05551",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25004","20150421X05551",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Contributed to outcome"
"25005","20150421X14605",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25006","20150421X14605",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Ability to respond/compensate"
"25007","20150421X30702",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent rate","Not attained/maintained "
"25008","20150421X30702",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25009","20150421X62657",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25010","20150421X62657",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25011","20150421X62657",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Effect on operation"
"25012","20150421X62657",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Effect on operation"
"25013","20150422X44915",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"25014","20150422X44915",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"25015","20150422X44915",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25016","20150422X71127",2015,3,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on equipment "
"25017","20150422X80953",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25018","20150422X80953",2015,4,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"25019","20150422X80953",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25020","20150422X92015",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25021","20150422X94017",2015,4,"Aircraft","Aircraft systems","Landing gear system","Tire casing","Failure"
"25022","20150422X94017",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Landing flare","Not attained/maintained "
"25023","20150422X94017",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25024","20150422X94017",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25025","20150423X23403",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25026","20150423X23403",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25027","20150424X61110",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent rate","Not attained/maintained "
"25028","20150424X61110",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25029","20150424X61110",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"25030","20150424X81527",2015,4,"Environmental issues","Physical environment","Terrain","Mountainous/hilly terrain","Contributed to outcome"
"25031","20150424X81527",2015,4,"Personnel issues","Experience/knowledge","Experience/qualifications","Total instrument experience","Pilot "
"25032","20150424X81527",2015,4,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Below VFR minima","Effect on personnel"
"25033","20150424X81527",2015,4,"Personnel issues","Psychological","Perception/orientation/illusion","Spatial disorientation","Pilot "
"25034","20150424X81527",2015,4,"Personnel issues","Experience/knowledge","Experience/qualifications","Qualification/certification","Pilot "
"25035","20150424X81527",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25036","20150424X81527",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25037","20150424X91445",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"25038","20150424X91445",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25039","20150429X22604",2015,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"25040","20150429X22604",2015,4,"Aircraft","Aircraft systems","Fuel system","Fuel distribution","Incorrect service/maintenance "
"25041","20150429X22604",2015,4,"Personnel issues","Task performance","Use of equip/info","Use of checklist","Pilot "
"25042","20150429X22604",2015,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Related maintenance info "
"25043","20150429X22604",2015,4,"Personnel issues","Task performance","Maintenance","Installation","Maintenance personnel "
"25044","20150429X23209",2015,4,"Aircraft","Aircraft systems","Landing gear system","Main landing gear attach sec","Failure "
"25045","20150429X60027",2015,4,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25046","20150429X60027",2015,4,"Aircraft","Aircraft systems","Landing gear system","Landing gear selector","Not used/operated "
"25047","20150429X60027",2015,4,"Aircraft","Aircraft systems","Landing gear system","Gear extension and retract sys","Not used/operated "
"25048","20150429X60027",2015,4,"Personnel issues","Physical","Alertness/Fatigue","Fatigue due to work schedule","Pilot "
"25049","20150429X60027",2015,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25050","20150429X60027",2015,4,"Personnel issues","Psychological","Attention/monitoring","(general)","Pilot "
"25051","20150429X60027",2015,4,"Personnel issues","Action/decision","Action","Forgotten action/omission","Pilot "
"25052","20150429X60027",2015,4,"Aircraft","Aircraft systems","Landing gear system","Gear position and warning","Failure "
"25053","20150429X60027",2015,4,"Personnel issues","Psychological","Personality/attitude","Complacency","Pilot "
"25054","20150429X95118",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25055","20150429X95118",2015,4,"Environmental issues","Conditions/weather/phenomena","Turbulence","Terrain induced turbulence","Contributed to outcome "
"25056","20150430X00434",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25057","20150430X00434",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Effect on operation "
"25058","20150430X00434",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"25059","20150430X64330",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Capability exceeded "
"25060","20150430X64330",2015,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25061","20150430X73708",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"25062","20150430X73708",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"25063","20150430X73708",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Angle of attack","Capability exceeded "
"25064","20150430X73708",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25065","20150430X73708",2015,4,"Personnel issues","Experience/knowledge","Experience/qualifications","Qualification/certification","Pilot "
"25066","20150430X73708",2015,4,"Personnel issues","Physical","Impairment/incapacitation","OTC medication","Pilot"
"25067","20150430X91224",2015,4,"Personnel issues","Task performance","Communication (personnel)","Lack of communication","ATC personnel "
"25068","20150430X91224",2015,4,"Personnel issues","Task performance","Communication (personnel)","Lack of communication","ATC personnel "
"25069","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25070","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25071","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25072","20150430X91224",2015,4,"Personnel issues","Task performance","Communication (personnel)","Lack of communication","ATC personnel "
"25073","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25074","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25075","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25076","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25077","20150430X91224",2015,4,"Personnel issues","Task performance","Communication (personnel)","Lack of communication","ATC personnel "
"25078","20150430X91224",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25079","20150501X24825",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Landing flare","Not attained/maintained "
"25080","20150501X24825",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25081","20150501X33309",2015,4,"Environmental issues","Physical environment","Terrain","Wet/muddy","Effect on equipment"
"25082","20150501X33309",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25083","20150501X33309",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Surface speed/braking","Not attained/maintained "
"25084","20150501X44241",2015,4,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Response/compensation"
"25085","20150501X44241",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25086","20150501X44241",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25087","20150501X91429",2015,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid management "
"25088","20150501X91429",2015,4,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25089","20150501X91429",2015,4,"Aircraft","Aircraft power plant","Engine starting","(general)","Not specified"
"25090","20150503X01951",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Residence/building","Contributed to outcome"
"25091","20150503X01951",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25092","20150503X01951",2015,5,"Aircraft","Aircraft handling/service","Parking/securing","Tie","down/mooring"
"25093","20150503X01951",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25094","20150503X01951",2015,5,"Aircraft","Aircraft power plant","Power plant","(general)","Unintentional use/operation"
"25095","20150503X30740",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"25096","20150503X30740",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25097","20150503X30740",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Student/instructed pilot "
"25098","20150503X30740",2015,5,"Aircraft","Aircraft systems","Flight control system","TE flap actuator","Incorrect use/operation "
"25099","20150503X95142",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"25100","20150503X95142",2015,5,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","Conducive to carburetor icing","Effect on equipment "
"25101","20150504X05958",2015,5,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25102","20150504X14247",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"25103","20150504X14247",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Student/instructed pilot "
"25104","20150504X14832",2014,11,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"25105","20150504X14832",2014,11,"Aircraft","Aircraft oper/perf/capability","Aircraft capability","Maximum crosswind component","Capability exceeded "
"25106","20150504X14832",2014,11,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Response/compensation"
"25107","20150504X14832",2014,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25108","20150504X25436",2015,5,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25109","20150504X25436",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Wire","Not specified "
"25110","20150504X31324",2015,3,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","Conducive to carburetor icing","Effect on equipment "
"25111","20150504X31324",2015,3,"Environmental issues","Physical environment","Terrain","Wet/muddy terrain","Contributed to outcome"
"25112","20150504X40343",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25113","20150504X40343",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25114","20150504X40343",2015,5,"Environmental issues","Physical environment","Terrain","Sloped/uneven","Contributed to outcome"
"25115","20150504X63603",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"25116","20150504X63603",2015,5,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25117","20150505X03851",2015,4,"Personnel issues","Task performance","Use of equip/info","Use of checklist","Student/instructed pilot "
"25118","20150505X03851",2015,4,"Aircraft","Aircraft systems","Landing gear system","Gear extension and retract sys","Not used/operated "
"25119","20150505X03851",2015,4,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Student/instructed pilot "
"25120","20150505X03851",2015,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring other person","Instructor/check pilot "
"25121","20150505X03851",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Configuration","Not attained/maintained "
"25122","20150505X63214",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring environment","Pilot "
"25123","20150505X63214",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Awareness of condition "
"25124","20150505X63214",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"25125","20150505X75849",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25126","20150505X75849",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25127","20150505X75849",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Contributed to outcome"
"25128","20150505X85410",2015,5,"Aircraft","Aircraft structures","Wing structure","Spar (on wing)","Failure "
"25129","20150505X85410",2015,5,"Environmental issues","Conditions/weather/phenomena","Turbulence","(general)","Ability to respond/compensate "
"25130","20150505X90145",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Microburst","Contributed to outcome "
"25131","20150505X90145",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Attain/maintain not possible "
"25132","20150506X15258",2015,5,"Personnel issues","Task performance","(general)","(general)","Pilot "
"25133","20150506X15258",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid type "
"25134","20150506X15258",2015,5,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"25135","20150506X25804",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Downdraft","Contributed to outcome"
"25136","20150506X25804",2015,5,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surface","Glassy","Contributed to outcome"
"25137","20150506X25804",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"25138","20150506X25804",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25139","20150506X44421",2015,5,"Aircraft","Aircraft oper/perf/capability","Aircraft capability","Braking capability","Capability exceeded "
"25140","20150506X44421",2015,5,"Personnel issues","Physical","Sensory ability/limitation","Visual function","Pilot "
"25141","20150506X44421",2015,5,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience w/ equipment","Pilot "
"25142","20150506X44421",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Variable wind","Ability to respond/compensate "
"25143","20150506X61506",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Contributed to outcome"
"25144","20150506X61506",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Oil","Fluid level "
"25145","20150507X15611",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"25146","20150507X15611",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Student/instructed pilot "
"25147","20150508X05509",2015,5,"Personnel issues","Task performance","Inspection","Preflight inspection","Pilot "
"25148","20150508X05509",2015,5,"Organizational issues","Support/oversight/monitoring","Oversight","Oversight of maintenance","Maintenance provider"
"25149","20150508X05509",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25150","20150508X05509",2015,5,"Personnel issues","Task performance","Inspection","Post maintenance inspection","Maintenance personnel "
"25151","20150508X05509",2015,5,"Personnel issues","Task performance","Maintenance","Repair","Maintenance personnel "
"25152","20150508X05509",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Lateral/bank control","Attain/maintain not possible "
"25153","20150508X05509",2015,5,"Environmental issues","Task environment","Pressures/demands","Time/schedule pressure","Effect on personnel "
"25154","20150508X11640",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid condition "
"25155","20150508X11640",2015,5,"Aircraft","Aircraft systems","Fuel system","Fuel distribution","Not specified "
"25156","20150508X60256",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Aircraft","Contributed to outcome"
"25157","20150508X60256",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot of other aircraft "
"25158","20150508X60256",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot of other aircraft "
"25159","20150508X60256",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25160","20150508X60256",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Instructor/check pilot "
"25161","20150508X60256",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Aircraft","Contributed to outcome"
"25162","20150508X60256",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Instructor/check pilot "
"25163","20150508X60256",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Aircraft","Contributed to outcome"
"25164","20150508X60256",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Aircraft","Contributed to outcome"
"25165","20150508X60256",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25166","20150512X33748",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Fatigue/wear/corrosion "
"25167","20150512X33748",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Failure "
"25168","20150512X33748",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome "
"25169","20150512X51815",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Not specified"
"25170","20150512X51815",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25171","20150512X51815",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25172","20150512X84642",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25173","20150512X84642",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25174","20150513X32917",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Effect on operation"
"25175","20150513X32917",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25176","20150513X32917",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25177","20150513X90237",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Aircraft","Contributed to outcome"
"25178","20150513X90237",2015,5,"Personnel issues","Psychological","Attention/monitoring","Task monitoring/vigilance","Pilot "
"25179","20150514X14618",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"25180","20150514X14618",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25181","20150514X31030",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25182","20150514X31030",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"25183","20150514X31030",2015,5,"Environmental issues","Physical environment","Object/animal/substance","(general)","Contributed to outcome"
"25184","20150514X40058",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25185","20150514X40058",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25186","20150514X61132",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Wire","Contributed to outcome"
"25187","20150514X61132",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring environment","Pilot "
"25188","20150514X61132",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"25189","20150514X71458",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25190","20150514X71458",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25191","20150514X71458",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot "
"25192","20150514X71458",2015,5,"Personnel issues","Psychological","Attention/monitoring","Monitoring other aircraft","Pilot of other aircraft "
"25193","20150514X71721",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Surface speed/braking","Incorrect use/operation "
"25194","20150514X71721",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25195","20150514X71721",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25196","20150515X01222",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25197","20150515X01222",2015,5,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience","Pilot "
"25198","20150515X01222",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"25199","20150515X42939",2015,3,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
