"","ev_id","ev_year","ev_month","ev_country","ev_state","ev_state_code","ev_city","latitude","longitude"
"7910","20020228X00280",2002,2,"USA","FLORIDA                       ","FL","Fort Pierce",27.448016,-80.33644
"7911","20050602X00715",2005,5,"USA","FLORIDA                       ","FL","Fort Pierce",27.382196,-80.409024
"7912","20080321X00349",2008,3,"USA","FLORIDA                       ","FL","Indiantown",27.049788,-80.48057
"7913","20080826X01319",2008,6,"USA","FLORIDA                       ","FL","Indiantown",27.049788,-80.48057
"7914","20100209X75719",2010,2,"USA","FLORIDA                       ","FL","Indiantown",27.049788,-80.48057
"7915","20100516X52337",2010,5,"USA","FLORIDA                       ","FL","Jensen Beach",27.248445,-80.23277
"7916","20110922X00143",2011,9,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7917","20110408X35239",2011,4,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7918","20120916X60952",2012,9,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7919","20090822X85140",2009,8,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7920","20111114X64446",2011,11,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7921","20160419X94234",2016,4,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7922","20070730X01038",2007,3,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7923","20090525X51624",2009,5,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7924","20060505X00515",2006,4,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7925","20071017X01597",2007,9,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7926","20040730X01118",2004,7,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7927","20080528X00736",2008,4,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7928","20111018X12324",2011,9,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7929","20020731X01259",2002,7,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7930","20080714X01034",2008,6,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7931","20130630X01006",2013,6,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7932","20100322X93611",2010,3,"USA","FLORIDA                       ","FL","Okeechobee",27.39171,-80.87555
"7933","20151106X30523",2015,11,"USA","FLORIDA                       ","FL","Okeechobee",27.1944,-80.84644
"7934","20130218X65514",2013,2,"USA","FLORIDA                       ","FL","Okeechobee",27.1944,-80.84644
"7935","20030930X01622",2003,9,"USA","FLORIDA                       ","FL","Fort Pierce",27.410069,-80.36327
"7936","20010607X01088",2001,5,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7937","20110412X11935",2011,4,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7938","20060322X00329",2006,3,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7939","20041208X01948",2004,12,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7940","20020910X01564",2002,9,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7941","20041208X01948",2004,12,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7942","20060630X00859",2006,6,"USA","FLORIDA                       ","FL","Fort Pierce",27.393097,-80.3279
"7943","20051028X01748",2005,10,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.312471,-80.34907
"7944","20040601X00702",2004,4,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.273586,-80.46447
"7945","20100510X00104",2010,5,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.273586,-80.46447
"7946","20040603X00725",2004,5,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.273586,-80.46447
"7947","20130414X04421",2013,4,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.273586,-80.46447
"7948","20160926X42944",2016,9,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.273586,-80.46447
"7949","20041203X01918",2004,11,"USA","FLORIDA                       ","FL","Port Saint Lucie",27.386818,-80.503746
"7950","20060419X00454",2006,4,"USA","FLORIDA                       ","FL","Palm City",27.163485,-80.31267
"7951","20050608X00731",2005,5,"USA","FLORIDA                       ","FL","Palm City",27.163485,-80.31267
"7952","20030106X00014",2002,12,"USA","FLORIDA                       ","FL","Stuart",27.195291,-80.25225
"7953","20070427X00466",2007,4,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7954","20070425X00450",2007,4,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7955","20011130X02325",2001,11,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7956","20080318X00327",2008,3,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7957","20110506X12640",2011,5,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7958","20060208X00177",2006,2,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7959","20140211X72802",2014,2,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7960","20071104X01721",2007,10,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7961","20060111X00049",2005,12,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7962","20010222X00490",2001,2,"USA","FLORIDA                       ","FL","Stuart",27.195927,-80.21143
"7963","20140315X02901",2014,3,"USA","FLORIDA                       ","FL","Stuart",27.136003,-80.21686
"7964","20090914X32839",2009,8,"USA","FLORIDA                       ","FL","Arcadia",27.201006,-81.87196
"7965","20011101X02179",2001,6,"USA","FLORIDA                       ","FL","Venice",27.167521,-82.380967
"7966","20050405X00410",2005,3,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7967","20040601X00703",2004,5,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7968","20060608X00718",2006,4,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7969","20111226X45311",2011,12,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7970","20140727X14613",2014,7,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7971","20040130X00132",2004,1,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7972","20160316X92157",2016,3,"USA","FLORIDA                       ","FL","Myakka City",27.396045,-82.23349
"7973","20150922X71447",2015,9,"USA","FLORIDA                       ","FL","Myakka City",27.396045,-82.23349
"7974","20161024X42222",2016,10,"USA","FLORIDA                       ","FL","Arcadia",27.201006,-81.87196
"7975","20110814X60630",2011,8,"USA","FLORIDA                       ","FL","Arcadia",27.201006,-81.87196
"7976","20080825X01306",2008,8,"USA","FLORIDA                       ","FL","Arcadia",27.201006,-81.87196
"7977","20170714X41237",2017,7,"USA","FLORIDA                       ","FL","Venice",27.091783,-82.44846
"7978","20050707X00951",2005,7,"USA","GEORGIA                       ","GA","Covington",33.581406,-83.851
"7979","20160914X14737",2016,9,"USA","GEORGIA                       ","GA","Social Circle",33.65072,-83.70779
"7980","20080627X00934",2008,2,"USA","GEORGIA                       ","GA","Cumming",34.193041,-84.092588
"7981","20030505X00618",2003,4,"USA","GEORGIA                       ","GA","Lithonia",33.676358,-84.15381
"7982","20120913X01733",2012,9,"USA","GEORGIA                       ","GA","Cumming",34.201503,-84.09764
"7983","20060519X00588",2006,5,"USA","GEORGIA                       ","GA","Cumming",34.201503,-84.09764
"7984","20040728X01083",2004,7,"USA","GEORGIA                       ","GA","Cumming",34.201503,-84.09764
"7985","20091030X45242",2009,10,"USA","GEORGIA                       ","GA","Lawrenceville",34.001159,-84.01487
"7986","20140724X94756",2014,7,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7987","20111221X34021",2011,12,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7988","20101010X02154",2010,10,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7989","20151124X61620",2015,11,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7990","20050428X00516",2005,4,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7991","20070111X00043",2006,12,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7992","20160216X40423",2016,1,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7993","20130920X94448",2013,9,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7994","20070522X00604",2007,3,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7995","20081112X04958",2008,11,"USA","GEORGIA                       ","GA","Lawrenceville",33.949054,-83.98565
"7996","20110614X61304",2011,6,"USA","GEORGIA                       ","GA","Oxford",33.658113,-83.86249
"7997","20011228X02459",2001,12,"USA","GEORGIA                       ","GA","Marietta",33.932052,-84.54746
"7998","20170324X05532",2017,3,"USA","GEORGIA                       ","GA","Marietta",34.027533,-84.51475
"7999","20090911X43804",2009,9,"USA","GEORGIA                       ","GA","Marietta",33.965601,-84.4433
"8000","20090624X61033",2009,6,"USA","GEORGIA                       ","GA","Porterdale",33.576043,-83.89821
"8001","20020103X00008",2001,12,"USA","GEORGIA                       ","GA","Snellville",33.860955,-84.01807
"8002","20030922X01565",2003,9,"USA","GEORGIA                       ","GA","Stone Mountain",33.817438,-84.13167
"8003","20061206X01742",2006,12,"USA","GEORGIA                       ","GA","Conyers",33.621906,-84.04633
"8004","20100830X41548",2010,8,"USA","GEORGIA                       ","GA","Acworth",34.052285,-84.68483
"8005","20050725X01084",2005,6,"USA","GEORGIA                       ","GA","Armuchee",34.448075,-85.15313
"8006","20010122X00335",2001,1,"USA","GEORGIA                       ","GA","Austell",33.828061,-84.62593
"8007","20121114X03303",2012,11,"USA","GEORGIA                       ","GA","Ball Ground",34.344939,-84.37204
"8008","20170304X15812",2017,3,"USA","GEORGIA                       ","GA","Ball Ground",34.344939,-84.37204
"8009","20170815X75032",2017,8,"USA","GEORGIA                       ","GA","Ball Ground",34.344939,-84.37204
"8010","20020530X00767",2002,5,"USA","GEORGIA                       ","GA","Ball Ground",34.344939,-84.37204
"8011","20020625X00970",2002,6,"USA","GEORGIA                       ","GA","Carrollton",33.58,-85.08
"8012","20100514X20928",2010,5,"USA","GEORGIA                       ","GA","Carrollton",33.58,-85.08
"8013","20140108X83046",2014,1,"USA","GEORGIA                       ","GA","Canton",34.228478,-84.50402
"8014","20170911X13303",2017,9,"USA","GEORGIA                       ","GA","Carrollton",33.560454,-85.02254
"8015","20161020X70606",2016,10,"USA","GEORGIA                       ","GA","Carrollton",33.560454,-85.02254
"8016","20080201X00127",2007,12,"USA","GEORGIA                       ","GA","Carrollton",33.560454,-85.02254
"8017","20100426X61544",2010,4,"USA","GEORGIA                       ","GA","Carrollton",33.560454,-85.02254
"8018","20110304X72932",2011,3,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8019","20020417X00523",2002,4,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8020","20090308X13450",2009,3,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8021","20160907X21532",2016,9,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8022","20030425X00571",2003,3,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8023","20160907X21532",2016,9,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8024","20140713X00001",2014,7,"USA","GEORGIA                       ","GA","Carrollton",33.588486,-85.1062
"8025","20090319X43411",2009,3,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8026","20170418X44152",2017,4,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8027","20010314X00581",2001,3,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8028","20060323X00334",2006,3,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8029","20040924X01489",2004,9,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8030","20140604X80006",2014,6,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8031","20100319X83123",2010,3,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8032","20021223X05629",2002,12,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8033","20070312X00273",2007,3,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8034","20170722X93631",2017,7,"USA","GEORGIA                       ","GA","Cartersville",34.167327,-84.82764
"8035","20040524X00633",2004,4,"USA","GEORGIA                       ","GA","Cedartown",34.010162,-85.25762
"8036","20120720X95150",2012,7,"USA","GEORGIA                       ","GA","Cedartown",34.010162,-85.25762
"8037","20110412X21246",2011,4,"USA","GEORGIA                       ","GA","Cedartown",34.010162,-85.25762
"8038","20070928X01470",2007,9,"USA","GEORGIA                       ","GA","Dallas",33.945735,-84.84463
"8039","20090823X01638",2009,8,"USA","GEORGIA                       ","GA","Fairmount",34.434629,-84.70133
"8040","20071024X01649",2007,9,"USA","GEORGIA                       ","GA","Hiram",33.867574,-84.77103
"8041","20050715X01028",2005,7,"USA","GEORGIA                       ","GA","Hiram",33.867574,-84.77103
"8042","20041115X01817",2004,10,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8043","20120220X10646",2012,2,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8044","20121112X13818",2012,11,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8045","20010416X00748",2001,4,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8046","20151008X02333",2015,10,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8047","20090121X93822",2009,1,"USA","GEORGIA                       ","GA","Jasper",34.454934,-84.41583
"8048","20170105X85226",2017,1,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8049","20110929X22501",2011,9,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8050","20090326X63712",2009,3,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8051","20070813X01178",2007,8,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8052","20151217X31910",2015,12,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8053","20040721X01020",2004,6,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8054","20020628X00998",2002,6,"USA","GEORGIA                       ","GA","Kennesaw",34.038949,-84.59706
"8055","20110612X04152",2011,6,"USA","GEORGIA                       ","GA","Kingston",34.237986,-84.97801
"8056","20080720X01084",2008,7,"USA","GEORGIA                       ","GA","Kennesaw",34.002147,-84.63392
"8057","20040928X01505",2004,9,"USA","GEORGIA                       ","GA","Kennesaw",34.002147,-84.63392
"8058","20010405X00699",2001,4,"USA","GEORGIA                       ","GA","Kennesaw",34.002147,-84.63392
"8059","20120415X00147",2012,4,"USA","GEORGIA                       ","GA","Rockmart",33.987497,-85.05508
"8060","20171012X53947",2017,10,"USA","GEORGIA                       ","GA","Rockmart",33.987497,-85.05508
"8061","20030821X01375",2003,8,"USA","GEORGIA                       ","GA","Rome",34.253343,-85.15312
"8062","20061003X01441",2006,7,"USA","GEORGIA                       ","GA","Rome",34.253343,-85.15312
"8063","20060327X00349",2006,2,"USA","GEORGIA                       ","GA","Rome",34.253343,-85.15312
"8064","20080410X00453",2008,3,"USA","GEORGIA                       ","GA","Rome",34.281423,-85.23825
"8065","20150907X14809",2015,9,"USA","GEORGIA                       ","GA","Rome",34.281423,-85.23825
"8066","20030224X00253",2003,2,"USA","GEORGIA                       ","GA","Rome",34.281423,-85.23825
"8067","20080810X01201",2008,7,"USA","GEORGIA                       ","GA","Rome",34.281423,-85.23825
"8068","20160316X95339",2016,3,"USA","GEORGIA                       ","GA","Rome",34.281423,-85.23825
"8069","20030218X00229",2002,12,"USA","GEORGIA                       ","GA","Austell",33.797456,-84.60621
"8070","20161201X81827",2016,11,"USA","GEORGIA                       ","GA","Roopville",33.434562,-85.16973
"8071","20111126X53102",2011,11,"USA","GEORGIA                       ","GA","Tallapoosa",33.748838,-85.29304
"8072","20111101X93229",2011,11,"USA","GEORGIA                       ","GA","Taylorsville",34.113826,-84.97274
"8073","20030416X00522",2003,4,"USA","GEORGIA                       ","GA","Waleska",34.332315,-84.577
"8074","20110818X33710",2011,8,"USA","GEORGIA                       ","GA","Whitesburg",33.517698,-84.91725
"8075","20031015X01726",2003,10,"USA","GEORGIA                       ","GA","Whitesburg",33.517698,-84.91725
"8076","20051202X01924",2005,11,"USA","GEORGIA                       ","GA","Woodstock",34.108027,-84.4843
"8077","20090224X12910",2009,1,"USA","GEORGIA                       ","GA","Woodstock",34.108027,-84.4843
"8078","20150415X54513",2015,3,"USA","GEORGIA                       ","GA","Woodstock",34.108027,-84.4843
"8079","20040130X00130",2004,1,"USA","GEORGIA                       ","GA","Barnesville",33.05413,-84.14862
"8080","20010209X00424",2001,2,"USA","GEORGIA                       ","GA","Fairburn",33.565662,-84.59321
"8081","20070411X00393",2007,3,"USA","GEORGIA                       ","GA","Fayetteville",33.47875,-84.47668
"8082","20080730X01128",2008,6,"USA","GEORGIA                       ","GA","Fayetteville",33.47875,-84.47668
"8083","20141005X41513",2014,10,"USA","GEORGIA                       ","GA","Fayetteville",33.40147,-84.46271
"8084","20110303X64525",2011,3,"USA","GEORGIA                       ","GA","Fayetteville",33.40147,-84.46271
"8085","20050601X00692",2005,5,"USA","GEORGIA                       ","GA","Franklin",33.298014,-85.12243
"8086","20110523X04015",2011,5,"USA","GEORGIA                       ","GA","Grantville",33.230734,-84.82543
"8087","20160523X75408",2016,5,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8088","20161019X85330",2016,10,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8089","20090331X61004",2009,3,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8090","20050706X00941",2005,6,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8091","20060627X00827",2006,4,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8092","20010521X00974",2001,5,"USA","GEORGIA                       ","GA","Griffin",33.268185,-84.27306
"8093","20060809X01121",2006,7,"USA","GEORGIA                       ","GA","Griffin",33.215454,-84.25427
"8094","20031126X01951",2003,11,"USA","GEORGIA                       ","GA","Griffin",33.215454,-84.25427
"8095","20050420X00487",2005,4,"USA","GEORGIA                       ","GA","Griffin",33.215454,-84.25427
"8096","20060816X01179",2006,7,"USA","GEORGIA                       ","GA","Griffin",33.215454,-84.25427
"8097","20061013X01519",2006,9,"USA","GEORGIA                       ","GA","Hampton",33.401827,-84.30152
"8098","20100425X31208",2010,4,"USA","GEORGIA                       ","GA","Hampton",33.401827,-84.30152
"8099","20110308X50534",2011,3,"USA","GEORGIA                       ","GA","Hampton",33.401827,-84.30152
"8100","20030604X00781",2003,5,"USA","GEORGIA                       ","GA","Hampton",33.401827,-84.30152
"8101","20160725X61204",2016,7,"USA","GEORGIA                       ","GA","Hogansville",33.173516,-84.91737
"8102","20100906X40636",2010,9,"USA","GEORGIA                       ","GA","Jackson",33.294522,-83.97568
"8103","20101002X84837",2010,10,"USA","GEORGIA                       ","GA","Jackson",33.294522,-83.97568
"8104","20090201X10705",2009,1,"USA","GEORGIA                       ","GA","Jackson",33.294522,-83.97568
"8105","20150422X92015",2015,4,"USA","GEORGIA                       ","GA","Lagrange",33.029838,-85.0745
"8106","20100105X41141",2009,12,"USA","GEORGIA                       ","GA","Lagrange",33.029838,-85.0745
"8107","20100713X43713",2010,7,"USA","GEORGIA                       ","GA","Lagrange",33.029838,-85.0745
"8108","20040719X01005",2004,7,"USA","GEORGIA                       ","GA","Lagrange",33.029838,-85.0745
"8109","20100429X30255",2010,4,"USA","GEORGIA                       ","GA","Lagrange",33.036715,-84.98895
"8110","20140222X51922",2014,2,"USA","GEORGIA                       ","GA","Lagrange",33.036715,-84.98895
"8111","20060105X00013",2005,12,"USA","GEORGIA                       ","GA","Locust Grove",33.351277,-84.10645
"8112","20110421X70302",2011,4,"USA","GEORGIA                       ","GA","Locust Grove",33.351277,-84.10645
"8113","20020503X00617",2002,4,"USA","GEORGIA                       ","GA","Locust Grove",33.351277,-84.10645
"8114","20090909X54637",2009,9,"USA","GEORGIA                       ","GA","Milner",33.136567,-84.19386
"8115","20150618X01302",2015,6,"USA","GEORGIA                       ","GA","Moreland",33.277468,-84.75388
"8116","20031209X02012",2003,12,"USA","GEORGIA                       ","GA","Moreland",33.277468,-84.75388
"8117","20060508X00524",2006,3,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8118","20050805X01167",2005,7,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8119","20050616X00781",2005,5,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8120","20140726X91719",2014,7,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8121","20100510X03013",2010,5,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8122","20130306X12338",2013,3,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8123","20170815X32207",2017,8,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8124","20031001X01639",2003,9,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8125","20160818X05043",2016,8,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8126","20011211X02386",2001,12,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8127","20151006X62039",2015,8,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8128","20030605X00787",2003,5,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8129","20111017X61241",2011,10,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8130","20131029X35635",2013,10,"USA","GEORGIA                       ","GA","Newnan",33.38779,-84.82536
"8131","20070228X00234",2007,2,"USA","GEORGIA                       ","GA","Palmetto",33.527793,-84.69453
"8132","20011123X02286",2001,11,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8133","20030325X00376",2003,3,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8134","20060120X00097",2006,1,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8135","20020827X01465",2002,8,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8136","20040617X00827",2004,5,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8137","20140630X80956",2014,6,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8138","20060804X01088",2006,8,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8139","20070606X00686",2007,5,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8140","20080812X01234",2008,8,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8141","20030110X00044",2003,1,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8142","20040116X00069",2003,9,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8143","20050811X01214",2005,7,"USA","GEORGIA                       ","GA","Peachtree City",33.398992,-84.57062
"8144","20140809X04729",2014,8,"USA","GEORGIA                       ","GA","Senoia",33.281102,-84.58017
"8145","20020730X01257",2002,7,"USA","GEORGIA                       ","GA","Senoia",33.281102,-84.58017
"8146","20060516X00577",2006,5,"USA","GEORGIA                       ","GA","Sharpsburg",33.387534,-84.65511
"8147","20061013X01514",2006,10,"USA","GEORGIA                       ","GA","Stockbridge",33.547578,-84.21809
"8148","20071109X01774",2007,8,"USA","GEORGIA                       ","GA","Stockbridge",33.547578,-84.21809
"8149","20161016X51930",2016,10,"USA","GEORGIA                       ","GA","Stockbridge",33.547578,-84.21809
"8150","20110110X95630",2011,1,"USA","GEORGIA                       ","GA","The Rock",32.995865,-84.25092
"8151","20050602X00709",2005,4,"USA","GEORGIA                       ","GA","Thomaston",32.895794,-84.33084
"8152","20130930X03809",2013,9,"USA","GEORGIA                       ","GA","Thomaston",32.895794,-84.33084
"8153","20100630X63600",2010,6,"USA","GEORGIA                       ","GA","Thomaston",32.895794,-84.33084
"8154","20020612X00872",2002,6,"USA","GEORGIA                       ","GA","Thomaston",32.895794,-84.33084
"8155","20160501X83655",2016,4,"USA","GEORGIA                       ","GA","Tyrone",33.48012,-84.58724
"8156","20141117X82642",2014,11,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8157","20070202X00132",2006,12,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8158","20110301X91420",2010,12,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8159","20050620X00813",2005,6,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8160","20150521X90444",2015,5,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8161","20121113X95501",2012,11,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8162","20161117X33619",2016,11,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8163","20170603X23400",2017,6,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8164","20121113X95501",2012,11,"USA","GEORGIA                       ","GA","Williamson",33.169646,-84.37168
"8165","20080312X00301",2008,2,"USA","GEORGIA                       ","GA","Woodbury",32.973728,-84.5903
"8166","20061218X01800",2006,12,"USA","GEORGIA                       ","GA","Atlanta",33.844371,-84.47405
"8167","20020412X00510",2002,4,"USA","GEORGIA                       ","GA","Atlanta",33.752856,-84.39013
"8168","20020212X00206",2002,2,"USA","GEORGIA                       ","GA","Atlanta",33.752856,-84.39013
"8169","20090401X82602",2009,3,"USA","GEORGIA                       ","GA","Atlanta",33.752856,-84.39013
"8170","20041101X01728",2004,10,"USA","GEORGIA                       ","GA","Atlanta",33.745739,-84.3764
"8171","20080808X01182",2008,7,"USA","GEORGIA                       ","GA","Atlanta",33.872053,-84.33611
"8172","20081007X45331",2008,9,"USA","GEORGIA                       ","GA","Atlanta",33.872053,-84.33611
"8173","20070911X01360",2007,7,"USA","GEORGIA                       ","GA","Atlanta",33.656824,-84.423648
"8174","20030305X00291",2003,3,"USA","GEORGIA                       ","GA","Atlanta",33.656824,-84.423648
"8175","20111018X03714",2011,10,"USA","GEORGIA                       ","GA","Atlanta",33.656824,-84.423648
"8176","20020606X00821",2002,5,"USA","GEORGIA                       ","GA","Atlanta",33.656824,-84.423648
"8177","20030813X01321",2003,8,"USA","GEORGIA                       ","GA","Atlanta",33.656824,-84.423648
"8178","20070524X00627",2007,3,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8179","20070403X00366",2007,3,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8180","20131217X20444",2013,12,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8181","20080919X01506",2008,9,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8182","20170407X41449",2017,4,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8183","20081106X41642",2008,11,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8184","20020228X00281",2002,2,"USA","GEORGIA                       ","GA","Atlanta",33.744007,-84.56032
"8185","20150523X13659",2015,5,"USA","GEORGIA                       ","GA","Atlanta",33.646984,-84.4538
"8186","20140110X15754",2014,1,"USA","GEORGIA                       ","GA","Atlanta",33.646984,-84.4538
"8187","20130314X14422",2013,3,"USA","GEORGIA                       ","GA","Atlanta",33.646984,-84.4538
